doctor_id,first_name,last_name,age,email,specialization,graduation_year,university_grade,educational_degree,hire_year,years_of_experience,rating_avg,salary,gender
34197,Daniel,Banks,69,tjones@example.net,Pharmacy,1992,A,Bachelor,2023,23,2.76,8506.66,female
34204,Philip,Booth,38,pmedina@example.com,Dermatology,2009,D,PhD,2023,2,2.12,11226.09,male
34205,William,Bell,77,shawn00@example.net,Emergency,1996,C,Master,2022,26,2.82,94584.57,male
34240,Samantha,Mcdonald,66,jennifer24@example.com,Pediatrics,2025,C,PhD,2021,33,3.29,84381.8,female
34242,Joanna,Moore,24,john23@example.net,Orthopedics,1993,E,PhD,2023,12,2.01,62760.19,female
34247,Tina,Shaw,73,stephensonshaun@example.com,Cardiology,2019,A,PhD,2022,33,3.19,79944.27,female
34249,Melissa,Henderson,36,cheryl63@example.com,Surgery,2011,A,Bachelor,2022,9,4.55,90519.09,female
34265,Maria,Jacobs,85,vnguyen@example.com,Orthopedics,1994,C,Bachelor,2025,3,3.83,17689.1,female
34278,Clayton,Nelson,39,benjaminramos@example.com,ICU,2017,B,PhD,2025,30,3.59,15074.94,female
34280,Nathan,Rodriguez,77,eringates@example.com,Oncology,1994,A,PhD,2021,27,3.38,6139.75,female
34293,Brandi,Becker,48,averyrichard@example.net,Pharmacy,2005,A,Bachelor,2024,14,2.92,99502.8,male
34304,Rhonda,Gay,46,caroline42@example.org,Emergency,2023,B,Master,2021,32,3.33,60535.34,female
34307,Ashley,Hammond,95,judyjackson@example.net,ICU,2011,E,Bachelor,2024,33,2.68,82290.41,male
34309,Theresa,Walls,60,ofuentes@example.org,Neurology,2006,E,PhD,2022,20,3.89,65071.47,male
34326,Joseph,Padilla,91,alexandrawest@example.com,Pharmacy,1982,D,PhD,2022,4,2.2,87699.66,male
34340,Scott,Kennedy,67,therman@example.org,Radiology,2024,D,PhD,2024,38,3.94,54273.65,female
34341,Samuel,Rivera,94,troy65@example.net,Emergency,2016,A,Bachelor,2021,21,1.3,17193.02,male
34355,Sandra,Wilkins,74,donna79@example.net,Surgery,1989,A,PhD,2024,12,1.15,39266.11,female
34360,Alexander,Logan,83,olivia47@example.com,Neurology,1981,C,Bachelor,2021,36,3.27,21065.45,male
34370,Mary,Gibson,77,shane15@example.net,Emergency,2008,A,Bachelor,2021,14,2.65,8708.28,male
34373,Russell,Ellis,86,drogers@example.com,Surgery,1992,C,PhD,2024,20,2.94,17351.57,male
34387,Emily,Burns,75,candice96@example.net,Emergency,1983,D,PhD,2024,35,3.75,93763.42,male
34396,Tammy,Thomas,50,chadschultz@example.net,Pharmacy,2020,B,PhD,2022,5,4.25,9506.52,female
34403,Gregory,Soto,78,vtaylor@example.net,Orthopedics,2008,B,Bachelor,2022,26,4.56,61668.73,male
34405,Courtney,Wilson,53,robertallen@example.net,Laboratory,2002,A,PhD,2022,19,1.75,14884.7,male
34426,Joseph,Roberts,72,rebecca42@example.net,Surgery,1989,E,Master,2024,36,2.81,79803.68,female
34442,Andrew,Clark,69,ccummings@example.org,Surgery,2015,C,Master,2023,9,1.63,5727.9,female
34445,Carlos,Lee,34,shawndavis@example.org,Neurology,2022,E,Master,2022,35,3.2,54057.25,male
34458,Mark,Carrillo,77,zjohnson@example.com,Surgery,2022,B,Master,2023,16,2.75,60395.43,female
34462,Thomas,Porter,46,jasonanderson@example.net,ICU,1985,A,Bachelor,2021,11,2.51,87196.92,male
34478,Joshua,Graham,44,vduarte@example.net,Orthopedics,2001,D,PhD,2025,3,4.64,51458.72,male
34484,Darren,Carter,25,virginia46@example.com,Dermatology,2022,A,Master,2023,8,3.7,62238.05,male
34513,Dale,Smith,77,danielsjames@example.net,Oncology,2007,D,PhD,2023,21,3.71,49637.85,female
34514,Anthony,Hopkins,47,nicole90@example.org,Surgery,1982,B,Bachelor,2024,25,2.62,34955.29,female
34544,Ryan,Diaz,49,lukekelly@example.net,Laboratory,2012,C,Bachelor,2022,35,2.58,7966.34,female
34546,Kristin,Munoz,50,elizabethortiz@example.com,Neurology,1990,A,PhD,2025,28,2.58,48720.11,male
34548,John,Preston,46,xatkins@example.com,Radiology,1984,C,Master,2022,34,3.95,84371.5,male
34552,Angela,Tran,47,turnerpaul@example.net,Laboratory,2011,C,Bachelor,2022,10,3.2,25949.64,male
34576,Andre,Blake,31,dustinwilliams@example.com,Dermatology,2010,E,PhD,2024,2,2.55,82938.75,male
34584,Andrew,Duran,48,gravesashley@example.org,ICU,2024,D,Master,2023,40,4.17,26289.96,female
34597,Nicholas,Baker,30,michael97@example.org,Oncology,2006,B,PhD,2021,32,4.89,29229.03,male
34628,Edward,Hamilton,53,zescobar@example.net,ICU,2007,B,Master,2025,3,1.74,2239.02,male
34638,Cynthia,Pratt,23,jflores@example.com,Oncology,2006,A,Bachelor,2021,32,1.13,26155.72,male
34664,Alyssa,Miranda,33,vargaspamela@example.net,Surgery,2001,A,PhD,2023,38,2.43,97517.39,female
34676,Juan,Robinson,34,lmccoy@example.net,Laboratory,2021,D,Bachelor,2025,10,1.07,5172.5,male
34699,Tanya,Good,98,alexanderdawn@example.org,Pediatrics,2004,E,Bachelor,2025,20,2.45,28235.19,female
34704,Cindy,Sims,77,andrew08@example.net,Radiology,1986,E,PhD,2021,26,1.15,72356.56,female
34731,Kelly,Bradley,86,kmay@example.org,Surgery,2012,B,PhD,2021,5,4.78,73398.41,female
34739,Erica,Smith,83,jennifer07@example.net,Cardiology,1989,B,PhD,2022,33,3.68,20601.39,female
34756,Crystal,Gomez,97,rmccullough@example.org,Laboratory,1991,E,Master,2022,10,4.75,78131.37,male
34762,Sarah,Evans,86,michaelrice@example.net,Laboratory,2010,B,Master,2024,31,2.67,26955.05,male
34766,Steve,Camacho,32,tcontreras@example.com,ICU,2015,A,Master,2024,1,3.9,55472.98,male
34781,Paul,Maldonado,99,christopher52@example.org,Dermatology,1990,A,Master,2025,9,2.01,12919.85,male
34786,Lisa,Dawson,54,mccormickmichelle@example.org,Pharmacy,2025,D,Bachelor,2021,39,2.06,29192.7,male
34797,James,Bell,48,bassjoshua@example.com,Dermatology,2015,A,Master,2021,25,2.39,8328.74,female
34799,Hannah,Garcia,62,carl96@example.net,Laboratory,1984,D,PhD,2025,7,4.51,48711.61,female
34814,Randy,Powers,75,stephen10@example.com,Pediatrics,1990,B,Master,2021,12,3.95,34554.18,male
34815,Deanna,Howard,48,phillipswarren@example.net,Orthopedics,2006,E,Bachelor,2023,20,1.34,57533.18,female
34825,Hunter,Martinez,28,brian48@example.net,Neurology,1983,A,Master,2024,39,1.87,9243.52,female
34832,Dalton,Norman,23,kcastro@example.com,Surgery,2010,A,PhD,2022,28,3.22,19850.61,female
34833,Lauren,Wilson,100,simmonsmorgan@example.com,Orthopedics,1991,B,PhD,2023,32,4.12,54306.97,male
34858,Adrian,Salinas,88,vvillegas@example.com,Orthopedics,2012,D,Bachelor,2023,7,2.52,32537.23,male
34882,Melissa,Oconnell,65,sgriffith@example.org,Surgery,2017,A,Bachelor,2023,33,1.75,43970.42,male
34902,Katherine,Kennedy,51,nicholaspeterson@example.com,Pharmacy,2008,A,PhD,2021,25,1.92,81027.92,male
34939,Derek,Gibson,73,luisblake@example.net,Neurology,2011,C,Bachelor,2025,25,2.23,90019.12,male
34941,Randall,Torres,26,lawrence07@example.com,Pediatrics,1991,C,Master,2025,27,2.09,76822.38,male
34966,Cynthia,Wolfe,77,edwin45@example.com,Dermatology,2008,C,PhD,2021,21,3.53,14083.01,male
34990,Rhonda,Oliver,50,wgarcia@example.net,Emergency,1991,C,PhD,2022,29,1.43,42990.29,female
34993,Mark,White,45,dcrawford@example.org,Dermatology,2007,D,Master,2022,17,3,45948.98,male
34997,Robin,Vargas,53,jasonsanders@example.net,Surgery,1980,A,PhD,2022,10,3.42,3558.12,female
35013,Charles,Henry,95,smithadam@example.org,Emergency,2009,E,PhD,2023,13,1.31,44944.11,male
35024,Paul,Smith,33,scampbell@example.net,ICU,1996,A,Master,2023,33,4.95,26626.9,male
35044,Alexander,Lambert,82,pwatson@example.com,Cardiology,2001,A,PhD,2025,36,3.77,60508.42,male
35066,Luis,Weaver,24,brownrachel@example.net,Cardiology,1999,D,Master,2025,11,1.39,38068.88,female
35079,Eric,Greer,46,katelynrobinson@example.org,Emergency,1980,B,PhD,2023,17,3.8,39460.96,male
35089,John,Johnson,96,vjones@example.net,Orthopedics,1984,D,Bachelor,2021,4,1.38,55321.63,female
35096,Kristi,Baldwin,25,jenniferwilliams@example.org,Emergency,2005,B,Master,2023,28,3.34,26460.63,female
35118,Connor,Price,84,psullivan@example.net,Surgery,2021,B,Master,2022,24,2.04,78139.52,female
35131,Abigail,Johnson,58,beckrobin@example.net,Pediatrics,2005,C,Bachelor,2024,18,2.16,22606,female
35145,Michelle,Campbell,43,jessenguyen@example.org,Orthopedics,2011,B,PhD,2021,20,4.41,58598.18,male
35152,Michael,Morris,44,tonyroberts@example.org,Pharmacy,2005,B,Bachelor,2025,27,3.02,94665.96,female
35158,Lynn,Jenkins,66,simpsonyolanda@example.org,Surgery,1986,E,Master,2022,13,3.1,64491.29,female
35159,Lisa,Solis,57,edennis@example.org,Cardiology,2023,E,Bachelor,2021,11,4.1,77085.12,female
35169,John,Villa,79,zmurray@example.org,Neurology,1999,E,Master,2024,12,2.53,17875.77,female
35179,Marcus,Sanchez,69,ramirezshannon@example.com,Laboratory,2008,A,Bachelor,2023,36,1.52,30226.86,female
35183,Sandra,Soto,43,gaineserika@example.org,Laboratory,1995,D,Master,2025,22,1.15,45831.7,female
35195,Kelsey,Hendrix,42,ismith@example.com,Surgery,2006,C,PhD,2025,25,1.05,7268.49,male
35201,Victor,Flynn,38,umatthews@example.com,Dermatology,1992,E,Master,2024,26,1.74,64959.54,female
35214,Michael,Norman,61,walterprice@example.com,Radiology,1991,C,PhD,2024,16,3.33,17528.23,male
35217,Kimberly,Murphy,60,jacobhoward@example.com,Orthopedics,2016,A,Bachelor,2025,33,3.63,88276.68,female
35221,Courtney,Brooks,81,schultznicole@example.org,Pediatrics,2009,C,PhD,2025,40,2.59,12026.59,female
35226,Jesse,Alvarado,57,warrenmelissa@example.com,Dermatology,1995,C,Bachelor,2025,24,4.71,36403.02,female
35227,Melissa,Anderson,64,wacosta@example.net,Surgery,2021,A,Bachelor,2025,6,2.65,24638.28,male
35235,Melanie,Thomas,46,waltonpamela@example.org,Radiology,2003,D,PhD,2023,15,2.25,19934.92,female
35247,Alexander,Woods,41,andrewschristopher@example.net,Radiology,1981,C,Master,2021,11,4.34,53337.65,female
35251,Christopher,Ayala,34,jeffery40@example.org,Orthopedics,2004,B,PhD,2023,2,4.64,62793.51,female
35264,Lisa,White,78,maxwellangela@example.com,Oncology,2014,E,PhD,2024,26,1.15,95579.32,female
35268,Tyler,Johnson,69,danielleshea@example.org,Dermatology,2017,E,PhD,2021,14,4.61,41077,female
35283,Bryan,Bradford,96,christina58@example.org,Pharmacy,2006,D,PhD,2024,37,1.82,58982.58,female
35303,Ashley,King,71,lowedavid@example.net,Surgery,2003,C,PhD,2022,30,4.93,69727.44,male
35304,Kevin,Ayala,61,lheath@example.com,Oncology,1993,B,PhD,2024,36,4.53,74931.63,female
35307,William,Collins,96,foxphilip@example.com,Oncology,2021,E,PhD,2021,28,1.07,73910.12,male
35331,Scott,Rodriguez,54,matthewgraves@example.net,Surgery,2022,A,PhD,2023,7,1.83,66437.59,male
35332,Kristy,Carter,71,qgallegos@example.org,Orthopedics,1981,E,Bachelor,2023,32,3.29,93375.07,female
35345,Jason,Parker,73,kimberlyjohnson@example.org,Cardiology,1993,B,Master,2022,11,1.44,99382.54,female
35374,Michael,Miller,30,zbarnett@example.org,Dermatology,2018,E,Bachelor,2023,30,2.11,76000.48,female
35389,Michelle,Jones,44,vsmith@example.net,Oncology,1989,B,Bachelor,2025,24,3.3,29369.15,male
35400,Christina,Gillespie,55,umarshall@example.net,Neurology,2005,E,Bachelor,2025,30,2.65,20383.09,female
35401,Molly,Meyer,84,larakayla@example.org,Emergency,1998,B,PhD,2023,14,4.43,19437.74,male
35406,Mia,Hayes,34,mcgeeamy@example.com,Dermatology,1997,E,PhD,2022,28,1.39,80388.34,female
35407,Megan,Duke,91,allison58@example.net,Orthopedics,2024,E,Bachelor,2025,20,2.06,75325.23,male
35412,Maria,Santos,32,brooke49@example.com,Pharmacy,1980,C,PhD,2021,10,3.33,96633.14,male
35417,Sarah,Holland,78,david79@example.com,Orthopedics,2013,C,PhD,2024,40,3.53,39540.55,male
35446,Morgan,Williams,74,veronicaclark@example.org,Cardiology,2014,C,Master,2022,7,2.53,66004.22,female
35452,Taylor,Lee,97,jonking@example.com,Neurology,2017,A,PhD,2023,4,1.1,60318,male
35461,Vanessa,Shannon,84,pfrancis@example.net,Dermatology,2001,B,Bachelor,2021,4,1.75,16025.79,female
35465,Morgan,Osborne,63,anita14@example.org,Orthopedics,2005,A,PhD,2024,36,4.28,16558.14,female
35466,Matthew,Dixon,31,eortega@example.org,Orthopedics,1994,A,Bachelor,2022,1,1.12,68081.53,female
35470,Alicia,Singh,33,stevenhale@example.com,Pharmacy,2009,B,Master,2021,15,3.22,54493,female
35471,Jennifer,Miranda,89,tiffany46@example.com,Radiology,1992,C,PhD,2022,27,2,44641.62,male
35488,James,Villanueva,60,lorireyes@example.org,Pharmacy,1994,A,Master,2023,4,4,41597.48,male
35500,John,Daniels,67,davenportmaria@example.org,Orthopedics,2022,E,Master,2022,21,1.43,55975.24,male
35502,Jonathan,Obrien,34,anthony29@example.org,Dermatology,2013,C,Master,2021,7,2.28,44315.74,female
35503,Sabrina,Small,56,jessicamcguire@example.com,Pharmacy,2005,D,PhD,2021,34,3.16,70597.82,male
35506,Matthew,Smith,72,jmoore@example.com,Dermatology,2004,A,Bachelor,2021,33,4.37,60492.92,female
35527,Donald,Bush,36,audrey21@example.com,Orthopedics,1981,A,Master,2024,30,3.51,28393.21,female
35536,Brian,Gomez,23,sandersjohn@example.com,Emergency,2021,E,Bachelor,2024,26,2.99,69347.72,male
35549,Tracy,Davis,67,zallen@example.org,Neurology,1992,E,Bachelor,2024,18,4.49,26339.54,female
35551,Kathryn,Thompson,45,huffjon@example.com,Cardiology,1982,D,Bachelor,2025,37,3.64,18390.94,female
35553,Jennifer,Harvey,87,john16@example.org,Pharmacy,1989,B,PhD,2025,23,4.38,38859.35,female
35594,Cynthia,Gallagher,37,sonyareese@example.org,Emergency,1991,C,PhD,2024,30,1.02,36911.43,female
35621,Stephanie,Howard,82,adam00@example.org,Oncology,2014,B,Bachelor,2024,1,3.54,71999.05,female
35629,Tara,Williams,51,williambishop@example.net,Emergency,2009,E,PhD,2021,26,2.74,37003.97,female
35630,Teresa,Munoz,84,pamela39@example.com,Emergency,2025,D,PhD,2025,26,4.36,89635.07,male
35635,Lisa,Parker,82,jessica68@example.org,Emergency,2001,E,Master,2022,17,4.22,56537.11,female
35650,Danielle,Smith,43,johnsonalexis@example.org,Pediatrics,2023,A,Master,2021,15,2.27,96950.25,female
35657,Zachary,Walsh,79,smithernest@example.org,Cardiology,2007,D,PhD,2024,19,2.13,51613.77,female
35659,Jasmine,Chen,62,ibuckley@example.net,Cardiology,2022,E,PhD,2023,8,3.9,98323.34,female
35663,Trevor,Leach,81,gary55@example.net,Emergency,1999,B,Master,2023,38,2.85,52905.24,female
35669,Derek,Brown,73,clarkjustin@example.org,Dermatology,2015,D,Bachelor,2021,36,4.71,77991.85,male
35689,Victoria,Hart,35,smarsh@example.com,Radiology,1990,E,Bachelor,2022,2,2.21,41912.55,female
35695,William,Smith,46,longgary@example.com,Oncology,2021,D,PhD,2021,30,4.84,70154.38,male
35697,Juan,Clark,78,james48@example.com,Dermatology,2016,B,Master,2021,28,1.01,92706.37,male
35711,Karen,Hess,24,irios@example.net,Orthopedics,1997,E,Bachelor,2025,33,4.58,40592.96,female
35718,Peter,Nielsen,31,gregory82@example.net,Radiology,1999,B,Master,2024,9,4.44,74459.66,male
35721,Michael,Parks,70,richardvillanueva@example.net,Oncology,1988,C,Master,2022,14,1.13,21321.05,female
35728,Matthew,Adams,90,scottbreanna@example.com,ICU,2015,E,Master,2023,38,3,43495.38,female
35730,Donna,Rivas,27,sarah35@example.com,Emergency,2001,D,Master,2022,30,3.41,45393.14,male
35732,Gabrielle,Santos,81,mary52@example.net,Dermatology,2010,D,Master,2021,14,3,47542.49,female
35742,Crystal,Edwards,34,melanie56@example.com,Pediatrics,2000,B,Bachelor,2024,11,4.94,81326.33,male
35743,John,Chavez,40,webbelizabeth@example.net,Dermatology,2010,B,Bachelor,2021,37,3.72,34518.09,female
35750,Marvin,Velez,54,swansonjane@example.org,Orthopedics,2023,B,PhD,2022,13,3.18,17146.84,female
35755,Brandon,Williams,40,johnsonadam@example.net,Dermatology,2014,A,PhD,2021,17,4.48,78862.15,male
35761,Karen,Wolf,72,vhopkins@example.net,Neurology,1985,B,Master,2021,6,2.49,97296.4,male
35762,Nicholas,Watson,31,henryparks@example.com,Radiology,2006,B,Master,2021,30,2.25,21993.27,female
35765,Brianna,Johnson,63,lewislori@example.com,Laboratory,2018,C,Master,2024,14,5,8043.1,male
35777,Calvin,Williams,51,derek88@example.com,Orthopedics,1986,D,PhD,2025,29,3.23,31119.33,female
35797,Heather,Ray,51,james21@example.net,Dermatology,2025,B,PhD,2022,31,3.97,83613.62,female
35804,Jason,Hunt,69,russell49@example.com,ICU,1982,E,Bachelor,2024,24,2.49,76782.28,female
35805,Roger,Nguyen,44,ashlee50@example.com,ICU,2004,C,Bachelor,2023,7,3.97,49635.54,female
35823,Barbara,Blair,91,travisyoung@example.com,Dermatology,1998,E,PhD,2021,17,2.16,2967.88,male
35840,Rebecca,Mitchell,28,ijackson@example.org,Dermatology,1995,C,Bachelor,2023,36,2.9,61290,male
35842,Keith,Berry,73,zhuang@example.com,Neurology,2016,B,PhD,2025,12,3.73,55909.72,female
35845,Barbara,Gibbs,66,ylowery@example.com,Surgery,2001,D,PhD,2022,26,1.77,55303.76,male
35848,Julie,Ray,91,jason91@example.org,Radiology,2003,B,Master,2021,34,4.93,46134.42,female
35865,Amanda,Lam,28,usmith@example.net,Radiology,2016,E,Bachelor,2022,5,4.28,10203.38,male
35874,Mary,Young,92,qreed@example.net,Oncology,2020,E,Bachelor,2022,33,3.7,89399.56,female
35891,Scott,Yu,83,natalieharvey@example.com,Surgery,2003,D,PhD,2024,7,1.74,54977.82,male
35895,Veronica,Hickman,68,msmith@example.org,Cardiology,2008,C,Master,2021,39,1.45,73726.62,female
35927,Rachel,Ryan,99,joseph63@example.com,Pharmacy,1994,E,Bachelor,2023,7,1.05,89526.85,male
35931,Tiffany,Brooks,82,donaldsondavid@example.org,Laboratory,1984,D,Master,2024,33,4.91,94932.05,female
35935,Louis,Smith,40,adamparsons@example.com,Dermatology,2015,E,Master,2023,22,4.21,21714.3,male
35940,Jason,Allen,70,sextontristan@example.org,Neurology,2001,B,PhD,2023,34,2.13,42494.56,male
35959,Diana,Hansen,41,johnrobinson@example.org,Laboratory,1991,B,Master,2024,36,3.56,14919.09,female
35963,Anthony,Nash,46,antonioboyd@example.net,Neurology,2002,A,Bachelor,2023,3,1.33,28864.93,female
35989,Justin,Buck,54,tsilva@example.com,Orthopedics,1986,E,PhD,2023,27,3.97,43090.57,female
35993,Daniel,Dixon,84,jessica38@example.com,Dermatology,1989,B,PhD,2021,32,3.17,59245.69,male
36012,Donald,Gay,75,dylan92@example.org,Pediatrics,1999,E,Bachelor,2024,25,4.46,38631.37,female
36023,Christopher,Smith,64,zrobinson@example.net,Surgery,1999,B,Bachelor,2021,7,2.9,52854.88,female
36040,Christopher,Thomas,34,littlebeth@example.org,Surgery,2019,D,PhD,2022,25,1.81,85885.65,female
36042,Joshua,Stephenson,76,mendezchristina@example.net,Neurology,2002,B,Bachelor,2023,22,2.44,23407.64,female
36059,Stephanie,Stevens,83,margaretramirez@example.com,ICU,2011,B,Master,2023,10,3.22,12732.56,female
36072,Melissa,Rivera,28,samuelschroeder@example.com,Oncology,1990,E,Bachelor,2025,17,2.88,81375.24,male
36074,Caitlin,Campbell,57,nwatson@example.org,Pharmacy,2024,D,Master,2021,9,3.46,80725.86,female
36105,James,Mcconnell,31,amber64@example.org,Cardiology,2018,C,Bachelor,2025,22,3.5,32669.33,male
36116,Travis,Gonzalez,24,tthompson@example.org,Pediatrics,2017,E,Bachelor,2025,40,1.32,99529.24,female
36124,Christopher,Barnes,89,hendersonbrittany@example.org,Neurology,2021,C,Master,2023,39,3.19,42342.3,female
36127,Austin,James,49,ataylor@example.com,Emergency,2024,B,Master,2025,20,1.44,74184.56,male
36149,Mike,Trujillo,81,jessicapayne@example.org,Neurology,2024,E,PhD,2021,29,1.3,26281.51,male
36160,James,Martinez,87,ndavis@example.net,Laboratory,2001,E,Bachelor,2025,25,1.62,19722.9,male
36163,Steve,Dunlap,36,zreed@example.net,Pharmacy,1988,D,Master,2023,3,3.5,40511.24,female
36166,Alyssa,Snyder,87,drodriguez@example.net,Pediatrics,2000,A,PhD,2021,10,2.37,95140.61,male
36169,Martha,Crane,60,matthew94@example.org,Dermatology,1994,B,Bachelor,2021,5,1.3,76599.04,female
36174,Nicholas,Stevenson,87,brookstimothy@example.net,Neurology,2005,C,Bachelor,2021,40,3.52,20127.46,male
36179,Kimberly,Barnett,36,annastephens@example.org,Orthopedics,2021,D,Bachelor,2023,35,2.42,99884.23,male
36185,Jennifer,Wilcox,50,annehamilton@example.org,Neurology,1985,B,PhD,2024,39,2.87,26868.96,male
36187,Jeffrey,Miller,25,johnsonlarry@example.net,Surgery,1997,D,PhD,2021,12,2.89,55281.21,male
36194,Jordan,Simpson,75,crystalthomas@example.net,Pediatrics,2020,D,Bachelor,2022,1,4.57,96989.49,male
36195,Xavier,Howard,79,cummingskelli@example.net,Oncology,1997,C,PhD,2023,24,4.45,14000.29,female
36229,Laurie,Day,45,mirandacraig@example.net,Radiology,1980,D,Master,2023,31,2.05,95552.7,male
36231,Brian,Rodriguez,80,ginaschmitt@example.com,Cardiology,2005,B,Master,2021,37,4.23,99045.94,female
36232,Christopher,Jennings,81,tara62@example.com,ICU,1987,C,Bachelor,2022,20,1.73,78008.13,female
36242,Ian,Reed,66,kimlisa@example.net,Oncology,1993,E,PhD,2023,8,1.2,41663.21,female
36243,Larry,Hodges,74,cainana@example.net,Orthopedics,2019,C,PhD,2021,9,2.29,22005.72,female
36244,Tammy,Fuller,36,moorematthew@example.org,Surgery,1990,D,PhD,2022,1,1.66,83889.34,female
36267,Janet,Long,44,wharvey@example.org,Emergency,1993,E,Master,2025,33,2.77,22125.58,female
36312,Rose,Moreno,67,emily73@example.com,Orthopedics,1984,E,Bachelor,2025,21,4.38,5222.01,female
36322,Beth,Key,59,rodriguezabigail@example.com,Dermatology,1999,B,Master,2023,13,1.34,32010.88,male
36337,Andrew,Avila,66,troy11@example.org,ICU,1981,A,Bachelor,2023,14,4.78,75108.91,male
36341,Rebecca,Bryant,86,wigginsjohn@example.org,ICU,1994,A,Bachelor,2023,4,2.16,26047.65,female
36352,Angel,Kim,97,prestonjohn@example.com,Orthopedics,2009,D,Master,2021,37,3.04,28960.84,female
36353,Daniel,Nichols,82,kristenfrost@example.net,Neurology,2007,A,PhD,2023,15,4.87,69845.37,male
36354,Joseph,Brooks,93,sullivanbrenda@example.com,Emergency,1984,D,PhD,2025,26,3.39,48753.89,male
